path,bytes,classification,recommended_action,rationale
docs/provenance/memory_patch_source_map.json,1361954,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/refactor/CANONICAL_AUTHORITY_GRAPH.md,16925,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/refactor/MEMORY_AUTHORITY_BOUNDARIES.md,7543,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/refactor/MEMORY_CONTAMINATION_GRAPH.md,8928,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/refactor/MEMORY_DEPENDENCY_GRAPH.md,7464,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/refactor/MEMORY_SPLIT_PLAN.md,15467,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/reports/AOIA_RESTART_PRODUCTION_REPORT.pdf,134337,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/reports/AOIA_TUI_PHASE1_REPORT.md,4831,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/reports/AOIA_TUI_PHASE2_REPORT.md,4544,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/reports/FINAL_URL_HANDOFF_PATCH.md,3824,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/reports/PHASE_1A_GIT_VALIDATION.md,7710,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/reports/PHASE_2B_ROUTING_BOUNDARY.md,5298,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/reviewer/NVIDIA_REVIEWER_START_HERE.md,6859,NVIDIA_CURRENT_EVIDENCE,KEEP,Current NVIDIA competition/reviewer evidence
docs/reviewer/ONE_CONCRETE_EXAMPLE.md,2018,GRANT_NLNET_CONTEXT,KEEP,Grant/NLnet reviewer context; preserve during evaluation
docs/reviewer/PROJECT_OVERVIEW_FOR_REVIEWERS.md,5516,GRANT_NLNET_CONTEXT,KEEP,Grant/NLnet reviewer context; preserve during evaluation
docs/reviewer/QUICK_START_FOR_GRANT_REVIEWERS.md,4051,GRANT_NLNET_CONTEXT,KEEP,Grant/NLnet reviewer context; preserve during evaluation
docs/stabilization/PHASE_0B_EVIDENCE_BOUNDARY_FORMALIZATION_REPORT.md,3016,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/stabilization/PHASE_0C_APPEND_ONLY_PROVENANCE_REPORT.md,2425,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/stabilization/PHASE_0D_PROVENANCE_VERIFICATION_REPORT.md,2000,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/stabilization/PHASE_0E_CLOSURE_REPORT.md,5026,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/stabilization/PHASE_0E_LOCAL_READOUT_REPORT.md,1369,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/stress_tests/AOIA_NMS_STRESS_TEST_PROTOCOL.md,1974,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/stress_tests/FAILURE_MODES.md,3242,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/stress_tests/LSC_CASE_STUDY_PROTOCOL.md,3520,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/stress_tests/MODEL_AUDIT_MATRIX.md,4136,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/stress_tests/README.md,2192,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
governance/README.md,217,CORE_REFERENCE,KEEP,Core project/reference material
memory/README.md,383,CORE_REFERENCE,KEEP,Core project/reference material
provenance/README.md,265,CORE_REFERENCE,KEEP,Core project/reference material
pyproject.toml,1420,ROOT_PROJECT_METADATA,KEEP,Primary project metadata
reports/SEGMENTED_ENDURANCE_3X8_MANIFEST.json,2422,NVIDIA_CURRENT_EVIDENCE,KEEP,Current NVIDIA competition/reviewer evidence
reports/linux-engineering/rhcsa_existing_state_audit.md,5591,CORE_REFERENCE,KEEP,Core project/reference material
retrieval/README.md,288,CORE_REFERENCE,KEEP,Core project/reference material
runtime/__init__.py,480,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/__main__.py,30,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/adaptive_routing/aoia_config.json,258,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/adaptive_routing/circadian_router.py,794,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/adaptive_routing/config_loader.py,2446,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/adaptive_routing/deterministic_router.py,474,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/adaptive_routing/dvm_research.md,4364,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/adaptive_routing/environment/environment_router.py,1135,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/adaptive_routing/environment/network_patterns.md,2674,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/adaptive_routing/environment/traffic_profiles.json,388,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/adaptive_routing/epistemic_kernel.py,12325,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/adaptive_routing/routing_modes.json,384,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/adaptive_routing/stdout_logger.py,709,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/authority_timeline.py,2852,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/cli.py,143,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/commands/__init__.py,174,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/commands/base.py,1099,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/commands/local_commands.py,28017,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/competition_evaluation.py,10181,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/competition_view.py,6760,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/core_admission.py,8487,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/critical_loop/__init__.py,77,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/critical_loop/evidence.py,8390,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/critical_loop/fixture.py,7621,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/critical_loop/policy.py,6036,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/critical_loop/preset.py,2148,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/critical_loop/redaction.py,2537,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/critical_loop/review.py,30162,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/critical_loop/service.py,21022,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/evidence_admission.py,9979,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/evidence_review/__init__.py,415,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/evidence_review/engine.py,8592,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/evidence_review/scenario.py,3583,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/install.sh,2051,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/README.md,974,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/__init__.py,69,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/bash/README.md,646,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/bash/skrypty-bash-podstawy.md,8809,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/bash/wyszukiwanie-i-filtrowanie-tekstu.md,10709,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/bash/zaawansowane-narzdzia-tekstowe.md,4675,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/bash/zmienne-rodowiskowe-i-powoka.md,12829,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/candidates/candidate_command_index.json,2037636,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/candidates/candidate_commands.csv,750184,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/candidates/rejected_candidates.json,212393,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/candidates/review_queue.json,3696084,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/candidates/reviewed_promotions.json,2410944,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/canonical/rhcsa_commands.json,220301,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/command_graph.json,2027,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/context/context_pack.json,692,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/examples/ls-command.json,525,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/examples/rm-recursive-force.json,632,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/examples/systemctl-status.json,670,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/extracted/linux_master_library_v1.md,797025,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/extracted/linux_master_library_v1.txt,797025,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/filesystem/README.md,835,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/filesystem/archiwizacja-i-kompresja.md,8646,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/filesystem/edytor-vim.md,17661,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/filesystem/nawigacja-po-systemie-plikow.md,9395,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/filesystem/operacje-na-plikach-i-katalogach.md,10273,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/filesystem/przegldanie-zawartoci-plikow.md,2285,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/filesystem/wyszukiwanie-plikow.md,16184,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/index/command_index.json,130492,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/index/command_index_template.csv,92,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/injection/injected_context.json,202,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/lvm/README.md,317,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/lvm/lvm-logical-volume-manager.md,5854,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/manifests/library_manifest.yaml,995,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/networking/README.md,705,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/networking/nfs-i-autofs.md,5447,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/networking/samba-i-nfs-klient.md,2878,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/networking/sie-konfiguracja-i-diagnostyka.md,14374,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/networking/ssh-i-dostp-zdalny.md,13850,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/networking/zapora-ogniowa-firewalld.md,9674,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/parsed/rhcsa_sections.json,48865,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/permissions/README.md,360,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/permissions/uprawnienia-i-wasno-plikow.md,11889,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/podman/README.md,323,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/podman/kontenery-podman.md,35613,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/provenance/PROVENANCE_POLICY.md,1725,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/raw/rhcsa_raw.txt,198795,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/reports/category_distribution.md,383,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/reports/deduplication_report.md,2753,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/reports/parsing_quality_report.md,5457,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/reports/promotion_triage_report.md,1467,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/reports/retrieval_engine_report.md,3764,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/rhcsa_engine.py,3404,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/schema/command.schema.json,2467,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/selinux/README.md,307,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/selinux/selinux.md,11784,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/source/RHCSA_Command_Library (1).pdf,153760,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/source/linux_master_library_v1.pdf,1144661,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/storage/README.md,565,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/storage/przechowywanie-danych-dyski-i-partycje.md,2736,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/storage/systemy-plikow-i-montowanie.md,6784,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/storage/zarzdzanie-dyskami-raid.md,3158,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/systemd/README.md,637,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/systemd/boot-i-grub.md,9827,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/systemd/cron-i-harmonogramowanie-zada.md,8417,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/systemd/systemd-i-zarzdzanie-usugami.md,20275,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/systemd/zarzdzanie-pakietami-dnf-rpm.md,25165,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/tools/CANONICAL_BUILDER_README.md,1274,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/tools/CONTEXT_PACK_README.md,1279,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/tools/INDEX_BUILDER_README.md,1090,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/tools/INJECTION_LAYER_README.md,1142,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/tools/README.md,1165,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/tools/SECTION_PARSER_README.md,1187,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/tools/candidate_index_loader.py,17798,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/tools/canonical_builder.py,5951,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/tools/context_injector.py,7102,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/tools/context_pack_builder.py,8220,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/tools/index_builder.py,5228,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/tools/markdown_kb_builder.py,14211,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/tools/pdf_extract.py,3318,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/tools/promote_candidates.py,18291,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/tools/section_parser.py,6321,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/troubleshooting/README.md,824,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/troubleshooting/diagnostyka-i-narzdzia-systemowe.md,6570,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/troubleshooting/dodatkowe-narzdzia-administracyjne.md,10308,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/troubleshooting/informacje-o-systemie.md,6657,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/troubleshooting/logowanie-i-monitorowanie-systemu.md,6981,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/troubleshooting/zarzdzanie-procesami.md,6250,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/users/README.md,398,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/users/zarzdzanie-grupami.md,1737,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/users/zarzdzanie-uytkownikami.md,16125,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/validator/__init__.py,46,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/validator/validation_report.md,773,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/validator/validation_rules.py,1353,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/knowledge/validator/validator.py,8047,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/main.py,67939,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory/__init__.py,57,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory/gemma_worker_memory.py,1328,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory/rhcsa_context.py,1453,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/LICENSE-MEMORY-PATCH.txt,1073,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/__init__.py,293,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/acquisition.py,3920,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/adapters/cockroach/migration_controller.py,33732,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/adapters/cockroach/pool.py,12242,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/adapters/cockroach/repositories.py,12461,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/adapters/cockroach/transaction.py,7138,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/audit.py,17520,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/contract.py,4068,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/contracts/enums.py,6581,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/contracts/identities.py,9605,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/contracts/records.py,116674,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/contracts/scope.py,7139,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/contracts/serialization.py,11377,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/correction/answers.py,6868,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/correction/claims.py,27519,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/correction/packets.py,14526,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/correction/verification.py,5635,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/critic_adapter.py,7089,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/domain_profiles.py,21272,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/errors.py,4556,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/hats.py,2805,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/ingestion.py,14118,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/learning/__init__.py,73,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/learning/contracts.py,12548,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/learning/dynamics.py,37968,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/learning/index.py,15860,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/learning/nachwg.py,9148,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/learning/nachwg_contract.py,6522,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/learning/personal.py,11056,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/learning/personal_contracts.py,7217,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/learning/service.py,36573,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/lite.py,13514,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/parsing.py,83943,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/persistence/idempotency.py,3178,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/persistence/migration_contract.py,14302,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/persistence/ports.py,12144,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/persistence/retry.py,2152,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/personal/approval.py,11223,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/personal/candidates.py,4509,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/personal/commit.py,9321,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/personal/contracts.py,11751,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/personal/lifecycle.py,25226,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/personal/management.py,18095,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/personal/proposals.py,6210,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/personal/retrieval.py,5152,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/provider_adapter.py,6688,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/retrieval/contracts.py,10517,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/retrieval/embeddings.py,15580,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/retrieval/lite.py,7081,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/retrieval/ranking.py,21879,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/retrieval/service.py,7459,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/retrieval/temporal.py,39778,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/review.py,8094,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/service.py,26228,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/source_lineage.py,58860,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/sql/0001_identity.sql,985,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/sql/0002_source_lineage.sql,910,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/sql/0003_domain_records.sql,1961,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/sql/0004_roles_and_context.sql,5611,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/sql/0005_idempotency.sql,1944,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/sql/0006_source_publication.sql,1547,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/sql/0007_ingestion.sql,1944,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/sql/0008_parsing.sql,1320,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/sql/0009_scoped_hat_contracts.sql,1109,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/sql/0010_vectors.sql,1994,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/sql/0011_personal_spaces.sql,2129,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/sql/0012_candidates.sql,2191,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/sql/0013_proposals.sql,960,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/sql/0014_owner_approval_activation.sql,5992,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/sql/0015_lifecycle.sql,2146,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/sql/0016_audit_outbox.sql,4059,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/sql/0017_review.sql,2275,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/sql/0018_purpose_hardening.sql,35025,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/sql/0019_learning.sql,4135,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/sql/manifest-learning-v1.json,12601,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/sql/manifest.json,12044,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/storage_ports.py,4176,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/memory_patch/views.py,13845,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/mission/__init__.py,82,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/mission/advisory.py,9818,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/mission/cli.py,4484,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/mission/contracts.py,10885,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/mission/diagnostics.py,7867,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/mission/lite_chat.py,14628,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/mission/lite_cli.py,4267,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/mission/lite_contracts.py,9884,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/mission/lite_cpl.py,11448,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/mission/lite_journal.py,11728,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/mission/lite_runtime.py,19350,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/mission/nachwg_chat.py,6878,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
runtime/nonzero_cloudops/LICENSE-NONZERO.txt,1070,CURRENT_RUNTIME,KEEP,Active product/runtime implementation
